Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-07-15 00:00:00+10:00,174.43816366206195,175.31277804986027,173.80649936292946,174.69082641601562,1012788,0.0,0.0,CBA.AX
2025-07-16 00:00:00+10:00,172.98045857656135,173.75790180552605,172.1689987772397,172.56259155273438,1592632,0.0,0.0,CBA.AX
2025-07-17 00:00:00+10:00,173.46636378083417,175.70150756835938,172.98046360217637,175.70150756835938,2856557,0.0,0.0,CBA.AX
2025-07-18 00:00:00+10:00,175.39052190826052,178.29621027466706,174.9240618951857,177.314697265625,3632614,0.0,0.0,CBA.AX
2025-07-21 00:00:00+10:00,176.38175047233875,176.4789364315454,171.91146326175183,172.85411071777344,1341894,0.0,0.0,CBA.AX
2025-07-22 00:00:00+10:00,172.87354894088836,172.97073489900748,166.71233880561434,167.55780029296875,2384136,0.0,0.0,CBA.AX
2025-07-23 00:00:00+10:00,167.72302484584068,168.94750282086875,165.8571698865328,168.4130096435547,2172774,0.0,0.0,CBA.AX
2025-07-24 00:00:00+10:00,169.06410144990215,169.81239184205455,167.40231639199152,168.5782012939453,1622393,0.0,0.0,CBA.AX
2025-07-25 00:00:00+10:00,168.51017017270343,168.7142547651879,166.14870250414762,167.9951171875,1626092,0.0,0.0,CBA.AX
2025-07-28 00:00:00+10:00,167.63556527228607,169.96788024902344,166.76095086313381,169.96788024902344,1249203,0.0,0.0,CBA.AX
2025-07-29 00:00:00+10:00,168.97664942053322,169.7152123474764,167.6647130180522,169.3750762939453,1313893,0.0,0.0,CBA.AX
2025-07-30 00:00:00+10:00,169.0641059711113,172.59174594281484,168.36440854154208,171.9989471435547,1817808,0.0,0.0,CBA.AX
2025-07-31 00:00:00+10:00,172.11554692827738,173.16509300243993,171.14374665536712,172.8929901123047,1918660,0.0,0.0,CBA.AX
2025-08-01 00:00:00+10:00,171.03686201333736,171.87261090949693,169.6957727819775,170.1233673095703,1725512,0.0,0.0,CBA.AX
2025-08-04 00:00:00+10:00,169.09325734729956,169.9970245361328,168.53932404175953,169.9970245361328,1178894,0.0,0.0,CBA.AX
2025-08-05 00:00:00+10:00,170.72587345833213,172.62574486734013,170.123362003786,172.3390655517578,1356835,0.0,0.0,CBA.AX
2025-08-06 00:00:00+10:00,172.59175362594388,174.7880171491133,172.44597467167122,174.03001403808594,1244593,0.0,0.0,CBA.AX
2025-08-07 00:00:00+10:00,174.2438008630308,174.47702345029109,172.62089610319464,173.10679626464844,1188987,0.0,0.0,CBA.AX
2025-08-08 00:00:00+10:00,171.9406223201123,172.96101561480987,171.231212243359,171.62965393066406,1239266,0.0,0.0,CBA.AX
2025-08-11 00:00:00+10:00,172.10585229436484,173.5635528564453,171.66853026294316,173.5635528564453,1129524,0.0,0.0,CBA.AX
2025-08-12 00:00:00+10:00,173.56354695010364,174.9240614970152,173.0339027148275,173.75790405273438,1888777,0.0,0.0,CBA.AX
2025-08-13 00:00:00+10:00,171.89205630885627,172.6889249112573,162.7085308363949,164.3508758544922,4412606,0.0,0.0,CBA.AX
2025-08-14 00:00:00+10:00,162.40726242056206,164.20509891835886,161.85334395686795,162.49473571777344,2943953,0.0,0.0,CBA.AX
2025-08-15 00:00:00+10:00,162.04770340568518,163.97186388784874,160.5802902603301,163.4276580810547,3133677,0.0,0.0,CBA.AX
2025-08-18 00:00:00+10:00,163.58315207871382,165.50731258896144,163.37906748393928,165.3907012939453,1664555,0.0,0.0,CBA.AX
2025-08-19 00:00:00+10:00,166.37221981208174,166.98445878821707,165.41985960470205,166.22645568847656,2161338,0.0,0.0,CBA.AX
2025-08-20 00:00:00+10:00,166.77906196902885,171.8413507688631,166.7297340151078,170.1243133544922,3195377,2.6,0.0,CBA.AX
2025-08-21 00:00:00+10:00,171.93014559486474,172.09789977413556,169.75918878550434,171.50582885742188,2274857,0.0,0.0,CBA.AX
2025-08-22 00:00:00+10:00,171.37754797443012,172.1965937515946,170.22299382320958,170.55850219726562,3023915,0.0,0.0,CBA.AX
2025-08-25 00:00:00+10:00,171.6538462218364,171.80187524697538,167.06523253259843,168.05203247070312,2121993,0.0,0.0,CBA.AX
2025-08-26 00:00:00+10:00,168.05204172663548,169.49276128349157,166.57184173795233,166.84814453125,2527097,0.0,0.0,CBA.AX
2025-08-27 00:00:00+10:00,167.99283318070653,169.2263331495744,167.04055976113733,167.58824157714844,1134394,0.0,0.0,CBA.AX
2025-08-28 00:00:00+10:00,168.1211080503757,171.06178283691406,167.91388848636407,171.06178283691406,1558387,0.0,0.0,CBA.AX
2025-08-29 00:00:00+10:00,169.78879494111342,170.49929210113856,168.05203247070312,168.05203247070312,2230286,0.0,0.0,CBA.AX
2025-09-01 00:00:00+10:00,168.3283373705572,169.32499989995188,165.86133749419898,166.7198486328125,1183192,0.0,0.0,CBA.AX
2025-09-02 00:00:00+10:00,166.52249583686432,169.43355275261203,166.44355003195324,168.20993041992188,1294405,0.0,0.0,CBA.AX
2025-09-03 00:00:00+10:00,166.7691863156994,167.04548908843742,162.13122970774305,162.3779296875,2536459,0.0,0.0,CBA.AX
2025-09-04 00:00:00+10:00,163.85813748554764,165.99455278825536,162.83185708802887,165.7823944091797,1657956,0.0,0.0,CBA.AX
2025-09-05 00:00:00+10:00,167.0356362774175,167.36128207662364,165.04229610835537,165.92054748535156,1407522,0.0,0.0,CBA.AX
2025-09-08 00:00:00+10:00,165.7823886697509,166.01922607421875,164.39099715107477,166.01922607421875,1221001,0.0,0.0,CBA.AX
2025-09-09 00:00:00+10:00,166.01923264127512,166.01923264127512,163.1969841202274,163.8877410888672,1967975,0.0,0.0,CBA.AX
2025-09-10 00:00:00+10:00,164.79559649835494,166.9369506459698,164.70678811401152,166.3152618408203,1448532,0.0,0.0,CBA.AX
2025-09-11 00:00:00+10:00,166.36460332621905,166.36460332621905,164.6179782206516,165.55543518066406,1257595,0.0,0.0,CBA.AX
2025-09-12 00:00:00+10:00,165.20018910092585,167.75599744828017,165.1508460902018,167.7263946533203,1236459,0.0,0.0,CBA.AX
2025-09-15 00:00:00+10:00,166.46328215636603,166.7494475100582,165.52582523684376,166.67050170898438,1867293,0.0,0.0,CBA.AX
2025-09-16 00:00:00+10:00,166.86787238050547,166.89747517349545,165.56528925946037,166.1080322265625,1390961,0.0,0.0,CBA.AX
2025-09-17 00:00:00+10:00,166.19684486419465,166.9320060045694,165.6787809162237,165.93040466308594,1613610,0.0,0.0,CBA.AX
2025-09-18 00:00:00+10:00,165.48635401744343,166.12778304035126,162.1608428955078,162.1608428955078,2379309,0.0,0.0,CBA.AX
2025-09-19 00:00:00+10:00,164.32193324951726,164.746250003989,163.24630985151558,163.97654724121094,4607592,0.0,0.0,CBA.AX
2025-09-22 00:00:00+10:00,164.25284942902852,165.1903063744088,162.7529092819966,163.3844757080078,1272323,0.0,0.0,CBA.AX
2025-09-23 00:00:00+10:00,163.80878625368416,166.44847904364408,162.78252096504926,164.66729736328125,1375851,0.0,0.0,CBA.AX
2025-09-24 00:00:00+10:00,163.75945424286337,164.59824025174916,161.0358917091821,162.3582000732422,2009907,0.0,0.0,CBA.AX
2025-09-25 00:00:00+10:00,161.52928553127643,162.70357987591504,160.39445655922458,161.57862854003906,1607175,0.0,0.0,CBA.AX
2025-09-26 00:00:00+10:00,161.9733453701919,163.0292285584384,161.0358884165521,162.70358276367188,1546068,0.0,0.0,CBA.AX
2025-09-29 00:00:00+10:00,162.8219941642807,167.14418282772812,162.58515675211493,166.2067108154297,1809099,0.0,0.0,CBA.AX
2025-09-30 00:00:00+10:00,164.94359939224856,166.0093451048969,163.6212911229405,164.6968994140625,1882707,0.0,0.0,CBA.AX
2025-10-01 00:00:00+10:00,164.32193201511953,165.61957635953664,162.94534186775766,164.85479736328125,1720182,0.0,0.0,CBA.AX
2025-10-02 00:00:00+10:00,165.4271374916271,168.6934428078764,165.19030009088175,167.578369140625,1995544,0.0,0.0,CBA.AX
2025-10-03 00:00:00+10:00,166.52249269749018,168.74279260012338,166.2757927083087,168.1309814453125,1492004,0.0,0.0,CBA.AX
2025-10-06 00:00:00+11:00,168.68358192918487,169.59143605513282,167.07509322982895,167.71652221679688,793906,0.0,0.0,CBA.AX
2025-10-07 00:00:00+11:00,166.59158065976456,167.8546834357058,165.33834046301706,167.10470581054688,1359513,0.0,0.0,CBA.AX
2025-10-08 00:00:00+11:00,167.01588534796875,168.37767404686062,166.80865074090497,167.1836395263672,1242369,0.0,0.0,CBA.AX
2025-10-09 00:00:00+11:00,166.54223605408313,166.94681260036904,165.01269308083263,165.10150146484375,2169123,0.0,0.0,CBA.AX
2025-10-10 00:00:00+11:00,165.45675048478893,166.9665532463604,165.14098232170014,166.11790466308594,1481754,0.0,0.0,CBA.AX
2025-10-13 00:00:00+11:00,165.58503951470217,166.10804229906773,162.6641049511414,163.00949096679688,1294090,0.0,0.0,CBA.AX
2025-10-14 00:00:00+11:00,162.7233041449925,162.8219901619789,159.68397357912303,162.2299041748047,1900819,0.0,0.0,CBA.AX
2025-10-15 00:00:00+11:00,164.12457167501722,165.48634534015002,163.32525108308704,164.5784912109375,1632380,0.0,0.0,CBA.AX
2025-10-16 00:00:00+11:00,166.98628409290686,168.69344374279703,164.86467028244417,165.88107299804688,2206440,0.0,0.0,CBA.AX
2025-10-17 00:00:00+11:00,165.2889918611334,166.72972641543547,165.042291873281,166.09817504882812,2260083,0.0,0.0,CBA.AX
2025-10-20 00:00:00+11:00,166.30539511794478,170.4499519151373,165.29885494834713,170.42034912109375,2145323,0.0,0.0,CBA.AX
2025-10-21 00:00:00+11:00,170.71639162866035,172.05844016514587,169.59637910423618,171.2689971923828,2192193,0.0,0.0,CBA.AX
2025-10-22 00:00:00+11:00,171.19993500066118,172.57158637897732,171.11111155831324,171.85121154785156,1801032,0.0,0.0,CBA.AX
2025-10-23 00:00:00+11:00,170.51904012377145,171.06178312605482,167.97309436000174,169.3940887451172,1428388,0.0,0.0,CBA.AX
2025-10-24 00:00:00+11:00,169.5125006045758,170.12431177830916,167.77573804767658,168.12110900878906,1358579,0.0,0.0,CBA.AX
2025-10-27 00:00:00+11:00,169.07830013186475,170.51903468677253,168.61450294991738,169.40394592285156,1080850,0.0,0.0,CBA.AX
2025-10-28 00:00:00+11:00,171.31833931636356,173.53863919601713,171.30847673755244,171.72293090820312,1815291,0.0,0.0,CBA.AX
2025-10-29 00:00:00+11:00,171.74266239495364,172.49264001865998,167.63758590978182,168.1507110595703,1604192,0.0,0.0,CBA.AX
2025-10-30 00:00:00+11:00,166.99614877233387,169.76905418031086,166.92708060672214,168.27899169921875,1330626,0.0,0.0,CBA.AX
2025-10-31 00:00:00+11:00,169.64078407629628,171.4466298029438,168.9105466880879,169.3743438720703,2043532,0.0,0.0,CBA.AX
2025-11-03 00:00:00+11:00,168.6934465093914,173.32154063107672,167.91388118306168,173.2228546142578,1974438,0.0,0.0,CBA.AX
2025-11-04 00:00:00+11:00,171.7031884655439,173.05509955636757,170.1440427633974,171.81173706054688,1571243,0.0,0.0,CBA.AX
2025-11-05 00:00:00+11:00,173.18338506987027,175.0188335139313,171.9597477547057,174.0221710205078,2254770,0.0,0.0,CBA.AX
2025-11-06 00:00:00+11:00,174.95963520605687,176.78520609018943,174.3971520036117,176.21287536621094,2040104,0.0,0.0,CBA.AX
2025-11-07 00:00:00+11:00,174.66359050549605,175.438232077157,173.23273359475033,173.58798217773438,2471564,0.0,0.0,CBA.AX
2025-11-10 00:00:00+11:00,173.5781132466632,173.70640206448275,172.5715880922071,172.61105346679688,1888039,0.0,0.0,CBA.AX
2025-11-11 00:00:00+11:00,172.29527432271064,172.53209666990972,161.2332404486678,161.24310302734375,4465748,0.0,0.0,CBA.AX
2025-11-12 00:00:00+11:00,161.34179392600404,161.95360508461195,156.2893829345703,156.2893829345703,4397031,0.0,0.0,CBA.AX
2025-11-13 00:00:00+11:00,156.23017415501164,158.22349919794758,155.98347416933788,158.0754852294922,3300653,0.0,0.0,CBA.AX
2025-11-14 00:00:00+11:00,155.69729256531372,155.9933355573368,153.8519815049193,155.2236328125,2261514,0.0,0.0,CBA.AX
2025-11-17 00:00:00+11:00,154.80917436859633,156.28937423043567,152.5888745758373,153.73355102539062,1715618,0.0,0.0,CBA.AX
2025-11-18 00:00:00+11:00,151.9671972885126,151.9671972885126,150.15148893467907,151.19749450683594,2442731,0.0,0.0,CBA.AX
2025-11-19 00:00:00+11:00,150.09228418834857,150.6942327832858,148.488734207949,149.30284118652344,1878675,0.0,0.0,CBA.AX
2025-11-20 00:00:00+11:00,149.79623552669733,151.8586438098767,149.62848134196418,150.9803924560547,2008837,0.0,0.0,CBA.AX
2025-11-21 00:00:00+11:00,149.99359102935517,151.69088813243502,148.9278452862093,151.0395965576172,2856997,0.0,0.0,CBA.AX
2025-11-24 00:00:00+11:00,151.47378577374002,153.94078554204197,151.4639231953206,152.91452026367188,5520380,0.0,0.0,CBA.AX
2025-11-25 00:00:00+11:00,152.91452869005676,152.91452869005676,150.35870534565436,151.11854553222656,1690417,0.0,0.0,CBA.AX
2025-11-26 00:00:00+11:00,152.46058999390425,152.88490673851697,151.1185414796889,151.4935302734375,1673387,0.0,0.0,CBA.AX
2025-11-27 00:00:00+11:00,151.01985331720155,153.3487017335592,150.98038794559665,152.2040252685547,938539,0.0,0.0,CBA.AX
2025-11-28 00:00:00+11:00,151.5428772967091,152.06588007165084,150.06267735463865,150.49685668945312,1783139,0.0,0.0,CBA.AX
2025-12-01 00:00:00+11:00,150.19095703140778,151.24684025924833,149.5298028381038,149.6383514404297,1103917,0.0,0.0,CBA.AX
2025-12-02 00:00:00+11:00,149.59888683130424,151.05934662313135,149.55940639896198,150.23043823242188,1674717,0.0,0.0,CBA.AX
2025-12-03 00:00:00+11:00,149.89490920271294,151.35538399750362,149.8357036137784,150.04293823242188,1590886,0.0,0.0,CBA.AX
2025-12-04 00:00:00+11:00,150.08240570837262,151.19749450683594,148.39498617060946,151.19749450683594,1787486,0.0,0.0,CBA.AX
2025-12-05 00:00:00+11:00,149.64820275895346,152.50005394287484,149.59887480854968,152.17442321777344,1447667,0.0,0.0,CBA.AX
2025-12-08 00:00:00+11:00,150.68435677864096,153.3684539794922,150.68435677864096,153.3684539794922,1410145,0.0,0.0,CBA.AX
2025-12-09 00:00:00+11:00,153.25002874395645,153.25002874395645,151.47378589784935,152.4901885986328,1592640,0.0,0.0,CBA.AX
2025-12-10 00:00:00+11:00,152.25336344015187,152.8750522506118,151.21723549921586,151.78958129882812,1296242,0.0,0.0,CBA.AX
2025-12-11 00:00:00+11:00,151.17775072582478,151.96719370459587,150.61528257895964,150.7238311767578,2198502,0.0,0.0,CBA.AX
2025-12-12 00:00:00+11:00,151.46392441582017,154.31577556866264,151.00012725105236,153.9013214111328,1728685,0.0,0.0,CBA.AX
2025-12-15 00:00:00+11:00,152.06588395480273,153.37831468646496,151.96719793319568,153.03294372558594,1048391,0.0,0.0,CBA.AX
2025-12-16 00:00:00+11:00,154.7006266463751,155.4308489456043,152.1842838556235,153.082275390625,1721004,0.0,0.0,CBA.AX
2025-12-17 00:00:00+11:00,150.92118638251227,152.7368946721752,150.74355456212555,151.82904052734375,1835147,0.0,0.0,CBA.AX
2025-12-18 00:00:00+11:00,151.9671947848412,152.95399475097656,151.0889434172757,152.95399475097656,2309599,0.0,0.0,CBA.AX
2025-12-19 00:00:00+11:00,153.91119136305292,155.66769409179688,153.46713439138125,155.66769409179688,5814764,0.0,0.0,CBA.AX
2025-12-22 00:00:00+11:00,155.9143968984143,157.5722136378965,155.16443433398751,156.17095947265625,1396340,0.0,0.0,CBA.AX
2025-12-23 00:00:00+11:00,156.4571371536221,159.6642370335463,156.4571371536221,159.59515380859375,1520620,0.0,0.0,CBA.AX
2025-12-24 00:00:00+11:00,159.20043796678286,159.36819215163675,158.21363801537953,159.2596435546875,653329,0.0,0.0,CBA.AX
2025-12-29 00:00:00+11:00,159.18070441909254,160.09843624217112,158.3715362548828,158.3715362548828,1091076,0.0,0.0,CBA.AX
2025-12-30 00:00:00+11:00,160.10829958863044,160.94708560942456,158.963607977802,159.1609649658203,995378,0.0,0.0,CBA.AX
2025-12-31 00:00:00+11:00,159.16095205847708,159.51620063104997,157.57220358910558,158.45046997070312,1008187,0.0,0.0,CBA.AX
2026-01-02 00:00:00+11:00,158.48008468450936,159.53595284575806,158.3715360831312,158.9932098388672,836803,0.0,0.0,CBA.AX
2026-01-05 00:00:00+11:00,158.99320777055016,159.41753959128042,158.1840396177443,158.46034240722656,959469,0.0,0.0,CBA.AX
2026-01-06 00:00:00+11:00,158.77611358637097,158.87479960907737,153.62501639445577,153.79278564453125,2312277,0.0,0.0,CBA.AX
2026-01-07 00:00:00+11:00,153.62500854359482,154.3157805524923,151.2073516845703,151.2073516845703,1621283,0.0,0.0,CBA.AX
2026-01-08 00:00:00+11:00,151.4244513081839,151.7402345238771,150.43765134520143,151.31590270996094,1943053,0.0,0.0,CBA.AX
2026-01-09 00:00:00+11:00,152.54940566435496,152.95399727090555,150.39818893027729,151.19749450683594,1599030,0.0,0.0,CBA.AX
2026-01-12 00:00:00+11:00,151.76983978858223,152.9046537415348,150.99025937300803,152.046142578125,1085692,0.0,0.0,CBA.AX
2026-01-13 00:00:00+11:00,152.95399921784173,154.0394852352401,152.24350201688515,152.77638244628906,1324215,0.0,0.0,CBA.AX
2026-01-14 00:00:00+11:00,152.164552383677,152.94413279221402,148.88838431265535,150.8619842529297,1923233,0.0,0.0,CBA.AX
2026-01-15 00:00:00+11:00,151.4836632385683,151.63169227363633,149.15481462613877,151.4738006591797,1715980,0.0,0.0,CBA.AX
2026-01-16 00:00:00+11:00,151.33563504404125,153.24015164587536,150.8718378810033,152.2632293701172,1875372,0.0,0.0,CBA.AX
2026-01-19 00:00:00+11:00,152.44085086954024,152.51979667180842,150.90144536874087,151.23695373535156,730767,0.0,0.0,CBA.AX
2026-01-20 00:00:00+11:00,150.40804665701012,150.96065222014246,148.11867860155152,148.49365234375,1497339,0.0,0.0,CBA.AX
2026-01-21 00:00:00+11:00,146.95424449994326,147.11213610329818,145.03985021703792,145.2766876220703,1700540,0.0,0.0,CBA.AX
2026-01-22 00:00:00+11:00,146.05626222545487,148.64168845820413,146.05626222545487,148.6219482421875,1456461,0.0,0.0,CBA.AX
2026-01-23 00:00:00+11:00,146.88517747149572,148.0199913824792,146.0463914973795,147.50685119628906,1643718,0.0,0.0,CBA.AX
2026-01-27 00:00:00+11:00,147.7831601673465,149.20415455333384,147.7831601673465,148.08908081054688,1710185,0.0,0.0,CBA.AX
2026-01-28 00:00:00+11:00,148.73049273223754,149.3817843264226,147.85224136094163,148.375244140625,1262604,0.0,0.0,CBA.AX
2026-01-29 00:00:00+11:00,147.35883174231648,147.52164710153255,146.25362066616202,146.6976776123047,1426496,0.0,0.0,CBA.AX
2026-01-30 00:00:00+11:00,147.58579997417868,148.11868038602788,146.3720402364349,147.38844299316406,2317789,0.0,0.0,CBA.AX
2026-02-02 00:00:00+11:00,150.654747850956,150.87184504640663,147.83249936747015,149.48045349121094,2132349,0.0,0.0,CBA.AX
2026-02-03 00:00:00+11:00,151.1777526088743,152.04614140207627,149.7567582408611,151.05934143066406,1543100,0.0,0.0,CBA.AX
2026-02-04 00:00:00+11:00,149.016658307146,155.2828441504482,148.51339574222845,154.98680114746094,2256822,0.0,0.0,CBA.AX
2026-02-05 00:00:00+11:00,156.21043052772325,157.32550419959708,155.124944591522,157.177490234375,1949204,0.0,0.0,CBA.AX
2026-02-06 00:00:00+11:00,155.6874266301502,157.96693202205168,154.87824347322376,156.8123779296875,2236616,0.0,0.0,CBA.AX
2026-02-09 00:00:00+11:00,157.3945980699049,159.00308686853973,157.118295277883,157.77944946289062,1612192,0.0,0.0,CBA.AX
2026-02-10 00:00:00+11:00,157.1972283419861,158.24323383519422,156.37818261153387,156.64462280273438,1686152,0.0,0.0,CBA.AX
2026-02-11 00:00:00+11:00,162.82198736101418,169.80853262557142,162.10162763299624,167.32179260253906,3873903,0.0,0.0,CBA.AX
2026-02-12 00:00:00+11:00,169.18685034357662,176.38063049316406,168.7033279992861,176.38063049316406,4204766,0.0,0.0,CBA.AX
2026-02-13 00:00:00+11:00,175.6503884020038,176.90362853531823,172.93668858118633,173.8741455078125,3045230,0.0,0.0,CBA.AX
2026-02-16 00:00:00+11:00,173.57810803932443,175.92669677734375,173.18339407577596,175.92669677734375,2189938,0.0,0.0,CBA.AX
2026-02-17 00:00:00+11:00,175.35434688765454,177.041781415698,174.88068713100304,175.67999267578125,1548864,0.0,0.0,CBA.AX
2026-02-18 00:00:00+11:00,177.6999969482422,177.77999877929688,175.5,176.8800048828125,2647425,2.35,0.0,CBA.AX
2026-02-19 00:00:00+11:00,178.67999267578125,180.1999969482422,177.47999572753906,178.19000244140625,3099517,0.0,0.0,CBA.AX
2026-02-20 00:00:00+11:00,178.0,180.0800018310547,177.47000122070312,179.6699981689453,3926899,0.0,0.0,CBA.AX
2026-02-23 00:00:00+11:00,179.89999389648438,180.60000610351562,177.55999755859375,178.52999877929688,2107213,0.0,0.0,CBA.AX
2026-02-24 00:00:00+11:00,178.0,179.7899932861328,177.1300048828125,178.5,1884501,0.0,0.0,CBA.AX
2026-02-25 00:00:00+11:00,180.0,180.55499267578125,177.81500244140625,178.67999267578125,2460011,0.0,0.0,CBA.AX
2026-02-26 00:00:00+11:00,179.5,179.97999572753906,176.02000427246094,177.27000427246094,2003485,0.0,0.0,CBA.AX
2026-02-27 00:00:00+11:00,177.0,177.07000732421875,173.1199951171875,174.6199951171875,4498962,0.0,0.0,CBA.AX
2026-03-02 00:00:00+11:00,173.5,173.60000610351562,169.24000549316406,173.49000549316406,1904748,0.0,0.0,CBA.AX
2026-03-03 00:00:00+11:00,172.7100067138672,174.77000427246094,172.55999755859375,173.97999572753906,1751134,0.0,0.0,CBA.AX
2026-03-04 00:00:00+11:00,171.9499969482422,173.47999572753906,170.5,171.91000366210938,1632287,0.0,0.0,CBA.AX
2026-03-05 00:00:00+11:00,174.0,174.8800048828125,172.5,172.66000366210938,2262330,0.0,0.0,CBA.AX
2026-03-06 00:00:00+11:00,172.30999755859375,173.0449981689453,170.89999389648438,172.47000122070312,1710849,0.0,0.0,CBA.AX
2026-03-09 00:00:00+11:00,167.0,169.4499969482422,165.08999633789062,169.4499969482422,3346739,0.0,0.0,CBA.AX
2026-03-10 00:00:00+11:00,171.0,173.25999450683594,169.8300018310547,171.8000030517578,2353127,0.0,0.0,CBA.AX
2026-03-11 00:00:00+11:00,173.27000427246094,174.4499969482422,172.1999969482422,172.6699981689453,1773721,0.0,0.0,CBA.AX
2026-03-12 00:00:00+11:00,170.1300048828125,171.85000610351562,169.60000610351562,171.60000610351562,2745172,0.0,0.0,CBA.AX
2026-03-13 00:00:00+11:00,172.0,174.89999389648438,171.99000549316406,173.75999450683594,1646176,0.0,0.0,CBA.AX
2026-03-16 00:00:00+11:00,173.39999389648438,175.69000244140625,173.0500030517578,175.52999877929688,1635206,0.0,0.0,CBA.AX
2026-03-17 00:00:00+11:00,176.4600067138672,177.0399932861328,175.11000061035156,176.1199951171875,1709172,0.0,0.0,CBA.AX
2026-03-18 00:00:00+11:00,176.8000030517578,177.25,175.14999389648438,177.08999633789062,1821115,0.0,0.0,CBA.AX
2026-03-19 00:00:00+11:00,175.0,177.41000366210938,174.64999389648438,177.36000061035156,2692338,0.0,0.0,CBA.AX
2026-03-20 00:00:00+11:00,178.0,179.55999755859375,175.63999938964844,175.63999938964844,5680590,0.0,0.0,CBA.AX
2026-03-23 00:00:00+11:00,172.5,175.94000244140625,170.8000030517578,174.25,1889177,0.0,0.0,CBA.AX
2026-03-24 00:00:00+11:00,176.47000122070312,176.76499938964844,171.1199951171875,171.1199951171875,1939214,0.0,0.0,CBA.AX
2026-03-25 00:00:00+11:00,173.89999389648438,174.42999267578125,172.08999633789062,172.1699981689453,1492449,0.0,0.0,CBA.AX
2026-03-26 00:00:00+11:00,172.08999633789062,174.60000610351562,171.94000244140625,173.17999267578125,1412725,0.0,0.0,CBA.AX
2026-03-27 00:00:00+11:00,172.6300048828125,174.2899932861328,172.1699981689453,173.6300048828125,1482825,0.0,0.0,CBA.AX
2026-03-30 00:00:00+11:00,172.0,172.5399932861328,167.30999755859375,168.72000122070312,1592667,0.0,0.0,CBA.AX
2026-03-31 00:00:00+11:00,169.5399932861328,170.77000427246094,167.07000732421875,167.6999969482422,2563551,0.0,0.0,CBA.AX
2026-04-01 00:00:00+11:00,168.94000244140625,171.89999389648438,168.1199951171875,171.89999389648438,2275008,0.0,0.0,CBA.AX
2026-04-02 00:00:00+11:00,171.6999969482422,174.22000122070312,171.35000610351562,172.8000030517578,1960204,0.0,0.0,CBA.AX
2026-04-07 00:00:00+10:00,175.0,178.98500061035156,173.50999450683594,176.94000244140625,1908040,0.0,0.0,CBA.AX
2026-04-08 00:00:00+10:00,181.58999633789062,183.3000030517578,180.0,180.2100067138672,2835378,0.0,0.0,CBA.AX
2026-04-09 00:00:00+10:00,180.57000732421875,182.52999877929688,180.47000122070312,182.52999877929688,1831505,0.0,0.0,CBA.AX
2026-04-10 00:00:00+10:00,181.0,183.5399932861328,181.0,183.3800048828125,1757896,0.0,0.0,CBA.AX
2026-04-13 00:00:00+10:00,183.0500030517578,184.94000244140625,182.6199951171875,183.1999969482422,2000078,0.0,0.0,CBA.AX
2026-04-14 00:00:00+10:00,185.0,185.58999633789062,181.94000244140625,183.52000427246094,1755181,0.0,0.0,CBA.AX
